[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:28] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: df73b3938fbedc0af1c5561a2b3ed84d).
[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event connect
[2026-02-03 16:56:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'mfa_level': 0, 'channels': [{'version': 1770090291566, 'type': 4, 'position': 0, 'permission_overwrites': [], 'parent_id': None, 'name': 'Text Channels', 'id': '1468084461047648297', 'flags': 0}, {'version': 1770090291569, 'type': 4, 'position': 0, 'permission_overwrites': [], 'parent_id': None, 'name': 'Voice Channels', 'id': '1468084461047648298', 'flags': 0}, {'version': 1770090291572, 'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1468084461047648297', 'nsfw': False, 'name': 'general', 'last_message_id': '1468092511821234287', 'id': '1468084461047648299', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'voice_background_display': None, 'version': 1770090291575, 'user_limit': 0, 'type': 2, 'theme_color': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1468084461047648298', 'nsfw': False, 'name': 'General', 'last_message_id': None, 'id': '1468084461047648300', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'home_header': None, 'preferred_locale': 'en-US', 'voice_states': [], 'profile': None, 'verification_level': 0, 'nsfw_level': 0, 'vanity_url_code': None, 'nsfw': False, 'afk_timeout': 300, 'roles': [{'version': 1770090291557, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1468084460334612578', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1770090307154, 'unicode_emoji': None, 'tags': {'bot_id': '1468082660177088666'}, 'position': 2, 'permissions': '7320875104070720', 'name': 'Test_bot', 'mentionable': False, 'managed': True, 'id': '1468084589074317367', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1770090307461, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'test', 'mentionable': False, 'managed': False, 'id': '1468089871292829716', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'large': False, 'premium_features': None, 'emojis': [], 'id': '1468084460334612578', 'default_message_notifications': 0, 'name': 'Test serber', 'application_id': None, 'region': 'deprecated', 'premium_progress_bar_enabled': False, 'unavailable': False, 'presences': [], 'banner': None, 'embedded_activities': [], 'application_command_counts': {}, 'threads': [], 'hub_type': None, 'owner_configured_content_level': 0, 'inventory_settings': None, 'icon': None, 'lazy': True, 'rules_channel_id': None, 'splash': None, 'activity_instances': [], 'members': [{'user': {'username': 'Test_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1468082660177088666', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0798', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1468084589074317367'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:24:01.792900+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'description': None, 'latest_onboarding_question_id': None, 'discovery_splash': None, 'premium_tier': 0, 'moderator_reporting': None, 'safety_alerts_channel_id': None, 'system_channel_id': '1468084461047648299', 'guild_scheduled_events': [], 'joined_at': '2026-02-03T03:24:01.792900+00:00', 'soundboard_sounds': [], 'max_video_channel_users': 25, 'features': ['PIN_PERMISSION_MIGRATION_COMPLETE', 'BYPASS_SLOWMODE_PERMISSION_MIGRATION_COMPLETE'], 'owner_id': '348224398450360320', 'member_count': 2, 'public_updates_channel_id': None, 'incidents_data': None, 'max_members': 25000000, 'afk_channel_id': None, 'premium_subscription_count': 0, 'version': 1770090291590, 'max_stage_video_channel_users': 50, 'stickers': [], 'explicit_content_filter': 0, 'system_channel_flags': 0, 'stage_instances': [], 'premium_progress_bar_enabled_user_updated_at': None}}
[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '0dd3a3bc6c8888534948e2ed7390aaf3', 'members': [{'user': {'username': 'mrturtlemelon', 'public_flags': 256, 'primary_guild': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '348224398450360320', 'global_name': 'MrTurtlemelon', 'display_name_styles': None, 'display_name': 'MrTurtlemelon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1451346843458994237', 'expires_at': 1773442800, 'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9'}, 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:23:31.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Test_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1468082660177088666', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0798', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1468084589074317367'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:24:01.792900+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1468084460334612578', 'chunk_index': 0, 'chunk_count': 1}}
[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:28] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1468084460334612578.
[2026-02-03 16:56:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-03T03:56:28.564000+00:00', 'pinned': False, 'nonce': '1468092753626791936', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:23:31.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1468092754696470713', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!reply', 'components': [], 'channel_type': 0, 'channel_id': '1468084461047648299', 'author': {'username': 'mrturtlemelon', 'public_flags': 256, 'primary_guild': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '348224398450360320', 'global_name': 'MrTurtlemelon', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': {'sku_id': '1451346843458994237', 'expires_at': 1773442800, 'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9'}, 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea'}, 'attachments': [], 'guild_id': '1468084460334612578'}}
[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event message
[2026-02-03 16:56:28] [DEBUG   ] discord.client: Dispatching event command_error
[2026-02-03 16:56:28] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "reply" is not found
[2026-02-03 16:56:30] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-02-03 16:56:30] [DEBUG   ] discord.client: Dispatching event ready
[2026-02-03 16:56:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 5, 'op': 0, 'd': {'user_id': '348224398450360320', 'timestamp': 1770090992, 'member': {'user': {'username': 'mrturtlemelon', 'public_flags': 256, 'primary_guild': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '348224398450360320', 'global_name': 'MrTurtlemelon', 'display_name_styles': None, 'display_name': 'MrTurtlemelon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1451346843458994237', 'expires_at': 1773442800, 'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9'}, 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:23:31.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1468084461047648299', 'guild_id': '1468084460334612578'}}
[2026-02-03 16:56:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:32] [DEBUG   ] discord.client: Dispatching event typing
[2026-02-03 16:56:32] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-02-03 16:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-03T03:56:32.775000+00:00', 'pinned': False, 'nonce': '1468092771943317504', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:23:31.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1468092772358557730', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!reply1', 'components': [], 'channel_type': 0, 'channel_id': '1468084461047648299', 'author': {'username': 'mrturtlemelon', 'public_flags': 256, 'primary_guild': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '348224398450360320', 'global_name': 'MrTurtlemelon', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': {'sku_id': '1451346843458994237', 'expires_at': 1773442800, 'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9'}, 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea'}, 'attachments': [], 'guild_id': '1468084460334612578'}}
[2026-02-03 16:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:33] [DEBUG   ] discord.client: Dispatching event message
[2026-02-03 16:56:33] [DEBUG   ] discord.client: Dispatching event command
[2026-02-03 16:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2026-02-03T03:56:33.179000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2026-02-03T03:56:32.775000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1468092772358557730', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!reply1', 'components': [], 'channel_id': '1468084461047648299', 'author': {'username': 'mrturtlemelon', 'public_flags': 256, 'primary_guild': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '348224398450360320', 'global_name': 'MrTurtlemelon', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': {'sku_id': '1451346843458994237', 'expires_at': 1773442800, 'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9'}, 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea'}, 'attachments': []}, 'pinned': False, 'nonce': '15969286951587964733', 'message_reference': {'type': 0, 'message_id': '1468092772358557730', 'guild_id': '1468084460334612578', 'channel_id': '1468084461047648299'}, 'mentions': [{'username': 'mrturtlemelon', 'public_flags': 256, 'primary_guild': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:23:31.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '348224398450360320', 'global_name': 'MrTurtlemelon', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'AGFC', 'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': {'sku_id': '1451346843458994237', 'expires_at': 1773442800, 'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9'}, 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1468084589074317367'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-03T03:24:01.792900+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1468092774053314583', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'This is a reply to your message', 'components': [], 'channel_type': 0, 'channel_id': '1468084461047648299', 'author': {'username': 'Test_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1468082660177088666', 'global_name': None, 'display_name_styles': None, 'discriminator': '0798', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1468084460334612578'}}
[2026-02-03 16:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-03 16:56:33] [DEBUG   ] discord.client: Dispatching event message
[2026-02-03 16:56:33] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1468084461047648299/messages with {"content":"This is a reply to your message","components":[],"nonce":"15969286951587964733","enforce_nonce":true,"message_reference":{"message_id":1468092772358557730,"channel_id":1468084461047648299,"guild_id":1468084460334612578},"tts":false} has returned 200
[2026-02-03 16:56:33] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-02-03 16:56:33] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1468084461047648299/messages has received {'type': 19, 'content': 'This is a reply to your message', 'mentions': [{'id': '348224398450360320', 'username': 'mrturtlemelon', 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': 16390168, 'global_name': 'MrTurtlemelon', 'avatar_decoration_data': {'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9', 'sku_id': '1451346843458994237', 'expires_at': 1773442800}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#fa1818', 'clan': {'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'tag': 'AGFC', 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'primary_guild': {'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'tag': 'AGFC', 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-03T03:56:33.179000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1468092774053314583', 'channel_id': '1468084461047648299', 'author': {'id': '1468082660177088666', 'username': 'Test_bot', 'avatar': None, 'discriminator': '0798', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15969286951587964733', 'message_reference': {'type': 0, 'channel_id': '1468084461047648299', 'message_id': '1468092772358557730', 'guild_id': '1468084460334612578'}, 'referenced_message': {'type': 0, 'content': '!reply1', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-03T03:56:32.775000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1468092772358557730', 'channel_id': '1468084461047648299', 'author': {'id': '348224398450360320', 'username': 'mrturtlemelon', 'avatar': 'd355cc9897e8ab06f9e2336a3bb2e0ea', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'MrTurtlemelon', 'avatar_decoration_data': {'asset': 'a_62e8c50b3f9422e669ec20dd000e85c9', 'sku_id': '1451346843458994237', 'expires_at': 1773442800}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': {'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'tag': 'AGFC', 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'primary_guild': {'identity_guild_id': '1356583689336782955', 'identity_enabled': True, 'tag': 'AGFC', 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2026-02-03 16:56:33] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-02-03 16:57:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 16:57:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-03 16:57:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 16:57:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-03 16:58:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 16:58:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-03 16:59:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 16:59:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-03 16:59:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 16:59:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-03 17:00:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 17:00:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-03 17:01:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2026-02-03 17:01:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
